Id,SalePrice
1461,215209.3429493237
1462,160800.24252281355
1463,220460.66489608708
1464,170105.6212260465
1465,287506.5379763234
1466,163626.7337105946
1467,264074.53168800357
1468,221920.1866391903
1469,134147.13179703878
1470,121926.16365186754
1471,133930.7064057619
1472,392289.9159950064
1473,135866.8465945617
1474,210739.5572868187
1475,151373.53034388175
1476,138399.58174923278
1477,142062.48078542913
1478,117959.21397948086
1479,164979.32134739455
1480,131068.05061545227
1481,344197.92862456106
1482,148308.85609361323
1483,227526.74759364862
1484,132685.53726237148
1485,143829.88537908887
1486,251492.4880385059
1487,124364.03643517957
1488,305929.41505121696
1489,181634.16610052832
1490,72219.89344195853
1491,86545.12460313048
1492,136106.70147318917
1493,215778.02159338383
1494,167976.36234941293
1495,295773.90606213285
1496,325737.3663812642
1497,135015.83462617776
1498,139496.57183253294
1499,137832.91710249227
1500,89606.28531356363
1501,146781.40150955223
1502,148409.314538965
1503,140016.07827292802
1504,136420.36210398548
1505,133919.0594194523
1506,300963.50112468185
1507,272463.39547876123
1508,244596.95172920008
1509,103007.88800618004
1510,135256.53605454508
1511,173507.20149857638
1512,98176.30361031422
1513,99421.26123863684
1514,381862.4110252933
1515,133887.3434301195
1516,156714.02271361937
1517,205778.18421594592
1518,203640.73562363035
1519,466240.66470990266
1520,126996.34402425181
1521,161351.72585013436
1522,93432.23330991036
1523,210128.03713039547
1524,143727.7068330563
1525,223588.5894448853
1526,286234.67183129105
1527,215679.31752472112
1528,209670.38278382336
1529,80118.94969963806
1530,228418.00942491525
1531,244506.6898631498
1532,130775.70035022584
1533,195033.50798736015
1534,138588.74549109765
1535,123594.93305806737
1536,112686.89209419422
1537,116717.02051467757
1538,114617.35684488519
1539,122992.18891001932
1540,106851.42797136283
1541,194306.0269605244
1542,174231.59281730774
1543,225909.7826343545
1544,114997.4008878292
1545,173035.4980371667
1546,280215.35510876303
1547,191894.42610570206
1548,174231.33178679692
1549,72343.52736660634
1550,130013.514500928
1551,102478.78708513788
1552,121915.0305386523
1553,139589.6057188084
1554,145810.1679827504
1555,203150.370376953
