Id,SalePrice
1461,223862.5
1462,158675.0
1463,220237.5
1464,141062.5
1465,278343.75
1466,202667.0
1467,318162.75
1468,199037.5
1469,127050.0
1470,129937.5
1471,129687.5
1472,420305.25
1473,135125.0
1474,209503.875
1475,155331.25
1476,115347.5
1477,147875.0
1478,114456.25
1479,160187.5
1480,121256.25
1481,303287.5
1482,115600.0
1483,224717.125
1484,102300.0
1485,148750.0
1486,253118.75
1487,138012.5
1488,328475.25
1489,151265.625
1490,103750.0
1491,89413.0
1492,143575.0
1493,204256.25
1494,154306.25
1495,287307.625
1496,306537.5
1497,144175.0
1498,139318.75
1499,130875.0
1500,92125.0
1501,149437.5
1502,141875.0
1503,147075.0
1504,132581.25
1505,130443.75
1506,277413.875
1507,257273.25
1508,222185.0
1509,124768.75
1510,130237.5
1511,175773.125
1512,124300.0
1513,132232.5
1514,279500.0
1515,121687.5
1516,153406.25
1517,175862.5
1518,197229.375
1519,396697.5
1520,125237.5
1521,159625.0
1522,115788.0
1523,205951.875
1524,132450.0
1525,221425.0
1526,301600.0
1527,178375.0
1528,228625.0
1529,106118.75
1530,179800.0
1531,190862.5
1532,120937.5
1533,195737.5
1534,137225.0
1535,112225.0
1536,105862.5
1537,117157.25
1538,126112.5
1539,130133.0
1540,113735.0
1541,187462.5
1542,164625.0
1543,219190.375
1544,121319.75
1545,175362.5
1546,262487.5
1547,186729.0
1548,155785.625
1549,89675.0
1550,124200.0
1551,109406.25
1552,122825.0
1553,129062.5
1554,151293.75
1555,214968.75
1556,181410.625
1557,225500.0
1558,129593.75
1559,103375.0
1560,135593.75
1561,180637.5
1562,188373.75
1563,133702.75
1564,215035.125
1565,116925.0
1566,252362.5
1567,109721.875
1568,117781.25
1569,103500.0
1570,174162.5
1571,143987.5
1572,175687.5
1573,392612.875
1574,210625.0
1575,255075.0
1576,171712.5
1577,148281.25
1578,144687.5
1579,342426.375
1580,199127.5
1581,152506.25
1582,100475.0
1583,130931.25
1584,166662.5
1585,176112.5
1586,105737.5
1587,137093.75
1588,90262.5
1589,148843.75
1590,151181.25
1591,202375.0
1592,227387.5
1593,141534.375
1594,236384.625
1595,174562.5
1596,161437.5
1597,138287.5
1598,203916.25
1599,221312.5
1600,215656.25
1601,106062.5
1602,221687.5
1603,136537.5
1604,209000.0
1605,140325.0
1606,157580.0
1607,115775.0
1608,216401.25
1609,181225.0
1610,115125.0
1611,134025.0
1612,328475.25
1613,174037.5
1614,158300.0
1615,113937.5
1616,83600.0
1617,110681.25
1618,211753.75
1619,244512.5
1620,282462.5
1621,155393.75
1622,421571.5
1623,255775.25
1624,110281.25
1625,130012.5
1626,127425.0
1627,165425.0
1628,312734.25
1629,204192.5
1630,184550.0
1631,120313.5
1632,170600.0
1633,211687.5
1634,152656.25
1635,185612.5
1636,193300.0
1637,260537.5
1638,170500.0
1639,370994.375
1640,106625.0
1641,171050.0
1642,182748.375
1643,126050.0
1644,220537.5
1645,106337.5
1646,293238.75
1647,211250.0
1648,151106.25
1649,147462.0
1650,260849.25
1651,267012.5
1652,166750.0
1653,206500.0
1654,162267.5
1655,119787.5
1656,154737.5
1657,340435.0
1658,226250.0
1659,113175.0
1660,322662.75
1661,157262.5
1662,161675.0
1663,130312.5
1664,143837.5
1665,113000.0
1666,203409.0
1667,143393.75
1668,140125.0
1669,247750.0
1670,162987.5
1671,98062.5
1672,185973.75
1673,254641.0
1674,145687.5
1675,156456.25
1676,142400.0
1677,216250.0
1678,106375.0
1679,222843.75
1680,185290.625
1681,206891.375
1682,217088.75
1683,191725.0
1684,113656.25
1685,260355.375
1686,106937.5
1687,272218.75
1688,94925.0
1689,122162.5
1690,196028.75
1691,143868.75
1692,333121.25
1693,97737.5
1694,132125.0
1695,230212.5
1696,94925.0
1697,192125.0
1698,219000.0
1699,266090.0
1700,129487.5
1701,235832.0
1702,114550.0
1703,99125.0
1704,140800.0
1705,247031.25
1706,184475.0
1707,113487.5
1708,135025.0
1709,206341.25
1710,264868.75
1711,81625.0
1712,255684.625
1713,198437.5
1714,157043.75
1715,137550.0
1716,216401.25
1717,222800.0
1718,225925.0
1719,226787.375
1720,108487.5
1721,152812.5
1722,327925.0
1723,152212.5
1724,133475.0
1725,94962.5
1726,179475.0
1727,188775.0
1728,170150.0
1729,120425.0
1730,158381.25
1731,239512.5
1732,204487.5
1733,264406.25
1734,142562.5
1735,123537.5
1736,156743.75
1737,226021.25
1738,120718.75
1739,340064.375
1740,179050.0
1741,222000.0
1742,218317.0
1743,205718.75
1744,220178.5
1745,176850.0
1746,156619.0
1747,170943.75
1748,109875.0
1749,124469.75
1750,139196.875
1751,203890.0
1752,126143.75
1753,150662.5
1754,243312.5
1755,144437.5
1756,139993.75
1757,132031.25
1758,233637.5
1759,157768.75
1760,143787.5
1761,134875.0
1762,243105.375
1763,213560.125
1764,132868.75
1765,216250.0
1766,274975.0
1767,243847.5
1768,94775.0
1769,117282.25
1770,351261.5
1771,177062.5
1772,133890.625
1773,122137.5
1774,264868.75
1775,157243.75
1776,195670.625
1777,280118.75
1778,242800.0
1779,270160.0
1780,166800.0
1781,358117.875
1782,352007.625
1783,258343.75
1784,131571.875
1785,285133.5
1786,100750.0
1787,223975.0
1788,154893.75
1789,160750.0
1790,87187.5
1791,129887.5
1792,138050.0
1793,262875.0
1794,203593.75
1795,194400.0
1796,264868.75
1797,328995.75
1798,212750.0
1799,227537.5
1800,144487.5
1801,202702.5
1802,116643.75
1803,95400.0
1804,251734.5
1805,104562.5
1806,122150.0
1807,132532.25
1808,145162.5
1809,215612.5
1810,444001.75
1811,251734.5
1812,206137.5
1813,121800.0
1814,121184.375
1815,138429.25
1816,217187.5
1817,174412.5
1818,111487.5
1819,141262.5
1820,272273.25
1821,148437.5
1822,136456.25
1823,211471.875
1824,97862.5
1825,177050.0
1826,129137.5
1827,165531.25
1828,155031.25
1829,127437.5
1830,145531.25
1831,175979.0
1832,128779.0
1833,133456.25
1834,131175.0
1835,203266.25
1836,76400.0
1837,149517.5
1838,246971.875
1839,298881.0
1840,175979.0
1841,125712.5
1842,214691.25
1843,197229.375
1844,101050.0
1845,285625.0
1846,193553.75
1847,108175.0
1848,127125.0
1849,211491.375
1850,345265.5
1851,129050.0
1852,235242.0
1853,115232.25
1854,103093.75
1855,109922.5
1856,131687.5
1857,125362.5
1858,149612.5
1859,97412.5
1860,244838.625
1861,238050.0
1862,205141.375
1863,104860.0
1864,274021.0
1865,174487.5
1866,183262.5
1867,120937.5
1868,161312.5
1869,273334.0
1870,288506.5
1871,106237.5
1872,134687.5
1873,230132.0
1874,105250.0
1875,234750.0
1876,200300.5
1877,153112.5
1878,214573.375
1879,121000.0
1880,144187.5
1881,216725.0
1882,230175.0
1883,119050.0
1884,304968.75
1885,145312.5
1886,131687.5
1887,231300.0
1888,121519.75
1889,199362.5
1890,194150.0
1891,94925.0
1892,101100.0
1893,106675.0
1894,178612.5
1895,89987.5
1896,220750.0
1897,115671.375
1898,105050.0
1899,121793.75
1900,127768.75
1901,397095.875
1902,114812.5
1903,137162.5
1904,186866.25
1905,222300.0
1906,136581.25
1907,179662.5
1908,202241.875
1909,125375.0
1910,131446.875
1911,105237.5
1912,265562.5
1913,211837.5
1914,230837.5
1915,174550.0
1916,152187.5
1917,100500.0
1918,238187.5
1919,139188.0
1920,119685.375
1921,231085.625
1922,141800.0
1923,122610.375
1924,197306.25
1925,129512.5
1926,187646.25
1927,142750.0
1928,147612.5
1929,244415.0
1930,204062.5
1931,198887.5
1932,190037.5
1933,140762.5
1934,337925.25
1935,256254.875
1936,137000.0
1937,233987.5
1938,319000.0
1939,300475.25
1940,113963.125
1941,341803.25
1942,360553.25
